ts_code,total_assets_2021,total_liab_2021,accounts_receivable_2021,inventory_2021,goodwill_2021,fixed_assets_2021,total_assets_2022,total_liab_2022,accounts_receivable_2022,inventory_2022,goodwill_2022,fixed_assets_2022,total_assets_2023,total_liab_2023,accounts_receivable_2023,inventory_2023,goodwill_2023,fixed_assets_2023,total_assets_2024,total_liab_2024,accounts_receivable_2024,inventory_2024,goodwill_2024,fixed_assets_2024,total_assets_2025,total_liab_2025,accounts_receivable_2025,inventory_2025,goodwill_2025,fixed_assets_2025
300822.SZ,1671538518.05,460449908.8,0.0,0.0,17708173.58,0.0,1570966475.29,317096117.35,0.0,0.0,10831763.05,0.0,1572433816.25,302556172.99,0.0,0.0,1904917.08,0.0,1551433145.43,279868269.79,0.0,0.0,,0.0,1548341783.53,304400546.77,0.0,0.0,,0.0
003008.SZ,1038167081.56,33246545.87,0.0,0.0,,0.0,1085885179.98,53597185.77,0.0,0.0,,0.0,1124887977.58,68815901.72,0.0,0.0,,0.0,1121785902.18,58148787.76,0.0,0.0,,0.0,1097945057.8,45682805.5,0.0,0.0,,0.0
688526.SH,3642376911.53,680393401.41,0.0,0.0,,0.0,4112287808.95,747676688.12,0.0,0.0,3307452.36,0.0,4737743654.84,970128894.57,0.0,0.0,3307452.36,0.0,4431964850.75,573292950.74,0.0,0.0,3307452.36,0.0,4753027462.03,580211460.01,0.0,0.0,,0.0
688005.SH,11250214451.55,6217572029.39,0.0,0.0,,0.0,24524404163.67,16541687457.68,0.0,0.0,130961241.47,0.0,24825262159.78,14423463282.55,0.0,0.0,131247741.85,0.0,25661103804.91,15806160526.78,0.0,0.0,116702100.35,0.0,23958727350.0,15732503647.69,0.0,0.0,115302100.35,0.0
688499.SH,4727569089.42,2791734044.88,0.0,0.0,,0.0,7829900851.87,5471371943.43,0.0,0.0,10101848.0,0.0,10565131549.87,7947169007.56,0.0,0.0,5454268.07,0.0,9291165421.42,7307860493.39,0.0,0.0,5454268.07,0.0,8127816485.17,5838064628.53,0.0,0.0,,0.0
688218.SH,1414356315.68,557254759.51,0.0,0.0,,0.0,1809445877.4,957194378.83,0.0,0.0,,0.0,1717157736.2,812392685.67,0.0,0.0,,0.0,1878069094.97,962642882.88,0.0,0.0,,0.0,1903227473.01,1042053613.52,0.0,0.0,,0.0
688116.SH,2495867294.6,609051270.48,0.0,0.0,,0.0,3812737364.31,1323404661.4,0.0,0.0,,0.0,4715819589.19,2052129036.36,0.0,0.0,,0.0,5064915822.8,2184766634.9,0.0,0.0,,0.0,5773699505.83,1988253948.47,0.0,0.0,,0.0
688002.SH,4167860263.21,708990832.94,0.0,0.0,,0.0,5846429952.4,1741556665.46,0.0,0.0,116246417.7,0.0,8459165504.84,3394159883.32,0.0,0.0,142002674.48,0.0,8744523803.36,3345338372.67,0.0,0.0,142002674.48,0.0,9921745588.45,3660666047.42,0.0,0.0,137931032.53,0.0
688099.SH,4502376960.87,956610672.27,0.0,0.0,,0.0,5766736268.95,917151920.4,0.0,0.0,,0.0,6378339811.51,883491741.08,0.0,0.0,,0.0,6968149310.91,784276108.97,0.0,0.0,,0.0,8345253130.63,1143737826.53,0.0,0.0,,0.0
300843.SZ,1437043588.66,502510137.97,0.0,0.0,,0.0,1845975633.45,755217295.77,0.0,0.0,,0.0,2113259978.76,974978367.96,0.0,0.0,704628.72,0.0,2072643231.33,812455363.78,0.0,0.0,1939371.25,0.0,2979389924.57,1375900989.01,0.0,0.0,,0.0
002987.SZ,2374493095.65,445433500.22,0.0,0.0,,0.0,2715350259.62,580976584.59,0.0,0.0,,0.0,3011867884.1,568740432.56,0.0,0.0,,0.0,3236277871.35,528458932.67,0.0,0.0,,0.0,3499692921.5,586967094.18,0.0,0.0,,0.0
002993.SZ,4776930397.2,2364342734.99,0.0,0.0,3700700.46,0.0,7137782660.8,2573921647.5,0.0,0.0,59009198.26,0.0,7793594155.46,2941497158.28,0.0,0.0,60712419.92,0.0,8615681802.32,3573784542.84,0.0,0.0,60712419.92,0.0,9321308104.62,4244828028.7,0.0,0.0,60712419.92,0.0
688007.SH,3802025432.02,1405045089.89,0.0,0.0,,0.0,4186583215.57,1458733046.5,0.0,0.0,,0.0,4305528862.78,1465000680.68,0.0,0.0,,0.0,4201059005.89,1502613534.46,0.0,0.0,,0.0,3844641534.07,1372684893.23,0.0,0.0,,0.0
688088.SH,2865993222.67,337146777.52,0.0,0.0,5525906.86,0.0,2902683426.76,343133826.26,0.0,0.0,,0.0,3054639977.28,389773335.25,0.0,0.0,,0.0,2949165821.93,345442995.88,0.0,0.0,,0.0,3027723423.02,364944944.94,0.0,0.0,,0.0
688027.SH,1867481406.61,228004508.16,0.0,0.0,,0.0,1976373867.86,309472318.53,0.0,0.0,,0.0,1813122685.32,234862413.5,0.0,0.0,240082.44,0.0,1745175658.8,279569954.66,0.0,0.0,240082.44,0.0,3565625189.98,344403617.55,0.0,0.0,240082.44,0.0
688278.SH,1346988287.75,239240546.69,0.0,0.0,,0.0,1618644330.47,297658832.65,0.0,0.0,,0.0,2137295279.48,447436990.17,0.0,0.0,,0.0,2683315614.46,418767653.93,0.0,0.0,,0.0,3786248215.19,776988289.04,0.0,0.0,64475568.67,0.0
688321.SH,1742287764.9,381007330.06,0.0,0.0,,0.0,2741364643.65,1109267404.86,0.0,0.0,,0.0,3154223840.56,1422291449.09,0.0,0.0,,0.0,3338141167.42,1694830204.04,0.0,0.0,,0.0,3633192827.91,1977308916.85,0.0,0.0,,0.0
688001.SH,4244946585.45,847353707.47,0.0,0.0,601490827.25,0.0,5382014033.73,1607371108.41,0.0,0.0,601490827.25,0.0,5464324381.96,1578098076.01,0.0,0.0,601490827.25,0.0,5520537346.64,1732147103.94,0.0,0.0,601490827.25,0.0,5742797441.61,2216322598.78,0.0,0.0,291028950.39,0.0
688288.SH,1138346228.55,201354515.53,0.0,0.0,8610295.78,0.0,1025132714.89,169931513.86,0.0,0.0,7127470.78,0.0,1010255086.44,230184020.05,0.0,0.0,7127470.78,0.0,1029932301.63,326320931.68,0.0,0.0,7127470.78,0.0,1169964999.65,395128038.26,0.0,0.0,7127470.78,0.0
688010.SH,2616710485.94,849100375.47,0.0,0.0,,0.0,2668556978.31,873907036.1,0.0,0.0,,0.0,2554671446.42,799514644.2,0.0,0.0,,0.0,2571374966.84,911553637.06,0.0,0.0,,0.0,2682507901.09,1004194920.3,0.0,0.0,,0.0
688036.SH,29325902269.71,16424985226.83,0.0,0.0,,0.0,32469618206.66,16867611152.09,0.0,0.0,,0.0,46243713833.19,27563565813.59,0.0,0.0,,0.0,46710404695.35,26260007632.67,0.0,0.0,,0.0,48080711644.23,27749859522.73,0.0,0.0,,0.0
688015.SH,5107758638.01,2905326349.68,0.0,0.0,2661420.25,0.0,5100611684.32,2646413167.01,0.0,0.0,2661420.25,0.0,5452408723.27,2894180523.43,0.0,0.0,2661420.25,0.0,5654555930.55,3009922558.82,0.0,0.0,2661420.25,0.0,6376663107.74,3583290061.66,0.0,0.0,2661420.25,0.0
688568.SH,1728539705.69,439564122.82,0.0,0.0,25669811.47,0.0,3918420089.28,769405342.28,0.0,0.0,38538179.06,0.0,5442982217.04,1850284669.69,0.0,0.0,185981487.97,0.0,7263495030.92,3154142965.62,0.0,0.0,375875972.55,0.0,8648189037.37,3899950577.74,0.0,0.0,595998418.11,0.0
688039.SH,1577135064.73,117397196.07,0.0,0.0,14661338.39,0.0,1673752146.75,248981069.23,0.0,0.0,14661338.39,0.0,1673544889.44,332856182.55,0.0,0.0,1883315.59,0.0,1419998186.18,242200057.27,0.0,0.0,,0.0,1497239870.94,388893038.51,0.0,0.0,,0.0
688011.SH,1350711500.31,117153209.26,0.0,0.0,,0.0,1397512270.53,161854900.21,0.0,0.0,,0.0,1334105534.77,166230062.95,0.0,0.0,,0.0,1254124214.58,145612486.21,0.0,0.0,,0.0,1232225578.06,162879862.9,0.0,0.0,,0.0
688019.SH,1609221215.34,442202576.55,0.0,0.0,,0.0,1894325754.62,485304177.81,0.0,0.0,,0.0,2433720968.42,409145428.7,0.0,0.0,7393208.4,0.0,3213835988.47,672690009.59,0.0,0.0,7389535.8,0.0,4776210275.41,1440504149.85,0.0,0.0,,0.0
688108.SH,1097759942.46,133111270.82,0.0,0.0,,0.0,1014360067.87,176703897.53,0.0,0.0,,0.0,1104935849.17,245316444.16,0.0,0.0,,0.0,1280072535.51,381222588.88,0.0,0.0,59451752.77,0.0,1338809666.31,406995292.36,0.0,0.0,46216571.62,0.0
688012.SH,15358817749.03,1978986316.15,0.0,0.0,,0.0,19169940287.56,4101801936.96,0.0,0.0,,0.0,20515011656.68,3586638259.14,0.0,0.0,,0.0,25271340608.37,6532452489.5,0.0,0.0,,0.0,29786854954.28,8346143175.73,0.0,0.0,,0.0
688008.SH,9009716920.68,629900836.26,0.0,0.0,,0.0,10264186078.91,611548428.91,0.0,0.0,,0.0,10619712403.47,484820714.73,0.0,0.0,,0.0,11181975972.58,634945361.33,0.0,0.0,,0.0,13751628992.45,1494538352.76,0.0,0.0,,0.0
688158.SH,4883912147.37,2028165091.5,0.0,0.0,,0.0,4427416138.43,1373214734.7,0.0,0.0,,0.0,3873104613.69,1172939185.44,0.0,0.0,,0.0,3470762611.92,991875175.0,0.0,0.0,,0.0,3591545345.51,1184883259.25,0.0,0.0,,0.0
688097.SH,5902529486.99,3617588310.92,0.0,0.0,,0.0,6398507954.55,3794768071.11,0.0,0.0,,0.0,7810543020.71,3796106844.53,0.0,0.0,,0.0,8902984264.29,4619689098.16,0.0,0.0,,0.0,12100604071.69,7222144852.4,0.0,0.0,430437274.85,0.0
688123.SH,1595548355.07,101544774.26,0.0,0.0,,0.0,1911859874.48,137572321.65,0.0,0.0,,0.0,2008547015.26,97548917.76,0.0,0.0,,0.0,2196997653.75,123194486.79,0.0,0.0,,0.0,2608014819.02,161995234.32,0.0,0.0,,0.0
688139.SH,4694697962.92,1292765727.02,0.0,0.0,323585096.97,0.0,5142698967.95,1210378778.46,0.0,0.0,322636173.22,0.0,5492366972.02,1075023932.18,0.0,0.0,642365428.83,0.0,5641694736.82,1100219008.24,0.0,0.0,758169731.51,0.0,5650444422.44,1065068475.91,0.0,0.0,758387976.51,0.0
688003.SH,2556428522.11,1065055600.48,0.0,0.0,90190103.57,0.0,3006813928.61,1455929562.61,0.0,0.0,91568834.06,0.0,3120816444.4,1387220633.11,0.0,0.0,87096583.78,0.0,3487226212.04,1695754836.13,0.0,0.0,89355971.09,0.0,3848054403.44,1977210429.83,0.0,0.0,95160278.87,0.0
688018.SH,2020335834.37,252765571.26,0.0,0.0,,0.0,2074168048.91,258101303.46,0.0,0.0,,0.0,2201908794.01,272923834.47,0.0,0.0,,0.0,2487530021.16,422825983.29,0.0,0.0,77922398.76,0.0,4984509027.84,635233081.24,0.0,0.0,74654023.7,0.0
688078.SH,616291422.17,77006173.09,0.0,0.0,,0.0,748679923.42,133603101.57,0.0,0.0,,0.0,849203360.85,149762392.09,0.0,0.0,9055045.09,0.0,898311488.34,136636591.81,0.0,0.0,9696953.54,0.0,864024169.19,139777514.05,0.0,0.0,9696953.54,0.0
688513.SH,2740283925.73,493882030.49,0.0,0.0,,0.0,3003472092.39,609933988.7,0.0,0.0,,0.0,3215971354.38,644305849.48,0.0,0.0,,0.0,3418213443.33,741204024.97,0.0,0.0,,0.0,3558922033.1,692940971.4,0.0,0.0,,0.0
603565.SH,15350884739.99,6469384623.64,0.0,0.0,,0.0,19004074846.8,10212895735.41,0.0,0.0,,0.0,23827826123.65,13593933211.52,0.0,0.0,,0.0,24459251453.89,14127121047.07,0.0,0.0,,0.0,24355566059.46,14452108000.72,0.0,0.0,,0.0
605008.SH,3132095210.2,1331441112.8,0.0,0.0,,0.0,3842781462.2,1826602215.54,0.0,0.0,,0.0,4400888761.02,2296781493.45,0.0,0.0,,0.0,5003545684.01,2998822573.47,0.0,0.0,,0.0,6330430818.67,4301602660.3,0.0,0.0,77873253.2,0.0
002986.SZ,2610073406.05,458374233.81,0.0,0.0,,0.0,3909522171.06,1457260927.57,0.0,0.0,,0.0,4894156121.14,2050961811.75,0.0,0.0,,0.0,7605361078.56,3485152726.72,0.0,0.0,,0.0,9648969484.03,5711063999.1,0.0,0.0,,0.0
603095.SH,3211235891.89,1149875724.23,0.0,0.0,,0.0,3359578550.34,828463577.26,0.0,0.0,,0.0,3053900094.72,542859665.79,0.0,0.0,,0.0,3328206996.86,891928211.84,0.0,0.0,,0.0,2980645893.03,661407660.05,0.0,0.0,,0.0
300846.SZ,1524596271.9,863906218.34,0.0,0.0,80996989.9,0.0,2357540876.39,986904415.92,0.0,0.0,221023563.11,0.0,2098213008.38,1004121267.73,0.0,0.0,221504357.08,0.0,2105381959.03,979892742.71,0.0,0.0,192866446.94,0.0,2101704187.46,1188607739.74,0.0,0.0,180911200.78,0.0
688068.SH,2401130435.24,247585111.43,0.0,0.0,,0.0,3928415132.55,348124598.11,0.0,0.0,,0.0,3604263315.16,200638641.69,0.0,0.0,,0.0,3410785297.56,150833300.36,0.0,0.0,,0.0,3207759015.73,278246162.04,0.0,0.0,,0.0
688100.SH,3607603053.7,1066712065.8,0.0,0.0,,0.0,3978511534.14,1188631579.41,0.0,0.0,,0.0,4172721122.89,1380460091.44,0.0,0.0,,0.0,4647234741.95,1510075729.56,0.0,0.0,,0.0,5462791104.49,2120817615.38,0.0,0.0,,0.0
688168.SH,1149923727.27,104308743.7,0.0,0.0,1875087.06,0.0,1299197616.74,112640816.23,0.0,0.0,,0.0,1417882352.58,274548060.85,0.0,0.0,,0.0,1518039617.5,362668065.61,0.0,0.0,,0.0,1413381246.71,415783326.14,0.0,0.0,,0.0
688333.SH,1933999013.22,775489394.31,0.0,0.0,,0.0,2693976793.81,1302713538.87,0.0,0.0,,0.0,3406420870.03,1760285833.34,0.0,0.0,,0.0,6930911506.99,2111555059.97,0.0,0.0,,0.0,8604456558.14,3672539661.49,0.0,0.0,,0.0
688166.SH,2614087725.97,1029685128.46,0.0,0.0,7500000.0,0.0,4086290770.81,2073869767.97,0.0,0.0,7500000.0,0.0,4965783541.33,2525042236.83,0.0,0.0,7500000.0,0.0,4878532811.8,2536193149.01,0.0,0.0,7500000.0,0.0,5360070041.3,2828351611.64,0.0,0.0,3120100.0,0.0
688030.SH,1694252447.57,291512388.24,0.0,0.0,,0.0,2099325943.45,610103682.08,0.0,0.0,,0.0,1884485639.34,732613963.34,0.0,0.0,,0.0,1829208376.92,843473586.95,0.0,0.0,,0.0,1987564204.4,1138641196.05,0.0,0.0,,0.0
688023.SH,4054190998.82,1300365310.91,0.0,0.0,104866563.48,0.0,4496974103.0,1854825786.09,0.0,0.0,104339684.77,0.0,4613213930.2,2096262242.34,0.0,0.0,104339684.77,0.0,4573414353.89,2212656913.28,0.0,0.0,104339684.77,0.0,4251447776.33,1966046890.18,0.0,0.0,110550643.12,0.0
688787.SH,829110655.16,29146387.17,0.0,0.0,,0.0,849677937.41,32514925.2,0.0,0.0,,0.0,810731628.78,26616178.03,0.0,0.0,,0.0,777634688.05,40606406.6,0.0,0.0,,0.0,847062965.26,116337653.96,0.0,0.0,,0.0
688169.SH,9406982559.0,1330724939.0,0.0,0.0,733066.0,0.0,10612310884.0,1417652973.0,0.0,0.0,,0.0,13165632531.0,2481708794.0,0.0,0.0,,0.0,16730831087.0,4428970533.0,0.0,0.0,,0.0,19291307469.0,5531052586.0,0.0,0.0,,0.0
688363.SH,6649969449.98,1193309192.45,0.0,0.0,69988101.62,0.0,7906331888.04,1612401591.49,0.0,0.0,65007354.43,0.0,8349563535.99,1375381922.01,0.0,0.0,248725648.09,0.0,8687961992.22,1634752730.54,0.0,0.0,250974657.74,0.0,8469394906.24,1379296354.65,0.0,0.0,181614534.71,0.0
688188.SH,3009436920.42,133914982.45,0.0,0.0,17662564.38,0.0,4295193114.52,110787304.0,0.0,0.0,17662564.38,0.0,5027668323.65,208321772.7,0.0,0.0,17662564.38,0.0,5697772781.94,366289665.69,0.0,0.0,17662564.38,0.0,6404002314.24,316443617.79,0.0,0.0,17662564.38,0.0
688258.SH,1160025382.75,241461876.29,0.0,0.0,1179163.08,0.0,1228527517.23,304703066.11,0.0,0.0,1179163.08,0.0,1634743635.29,441820412.98,0.0,0.0,94637734.16,0.0,1649191929.57,492512720.02,0.0,0.0,94626552.8,0.0,1573024335.41,697800408.15,0.0,0.0,94626552.8,0.0
688186.SH,7264377304.67,3793372128.06,0.0,0.0,24394568.56,0.0,9234471001.45,5744024545.38,0.0,0.0,24394568.56,0.0,10816879083.65,6931520933.12,0.0,0.0,24394568.56,0.0,10875339827.88,6897206169.46,0.0,0.0,21313995.11,0.0,14081153471.0,8889812985.97,0.0,0.0,21313995.11,0.0
688133.SH,2233644038.67,702519376.13,0.0,0.0,,0.0,4025712402.69,1299264577.77,0.0,0.0,100737115.61,0.0,4273564537.94,1402830541.27,0.0,0.0,100737115.61,0.0,4845064209.98,1984859101.85,0.0,0.0,158411088.71,0.0,4871746680.11,2004280661.48,0.0,0.0,152619463.82,0.0
688016.SH,1660723746.4,207699889.14,0.0,0.0,,0.0,1893217628.66,206008911.1,0.0,0.0,,0.0,2279267950.44,303589282.17,0.0,0.0,,0.0,4558537605.12,637696917.17,0.0,0.0,474685687.19,0.0,4732362656.89,750072716.2,0.0,0.0,472151494.8,0.0
605001.SH,4618668753.17,1914193038.46,0.0,0.0,468467066.69,0.0,4427542152.91,1915016256.65,0.0,0.0,466654203.22,0.0,4576598471.44,2126542592.07,0.0,0.0,466654203.22,0.0,4635652970.64,1975168553.79,0.0,0.0,447542432.86,0.0,5159720150.73,2468081058.74,0.0,0.0,439404618.15,0.0
605100.SH,2378982297.93,578506316.72,0.0,0.0,,0.0,2160914863.59,381946236.28,0.0,0.0,,0.0,2402493219.95,577451640.0,0.0,0.0,,0.0,2411580982.71,594974719.73,0.0,0.0,,0.0,2238240217.72,452230199.58,0.0,0.0,,0.0
688268.SH,1610087776.51,262637895.25,0.0,0.0,70759820.59,0.0,2188124702.72,643964897.05,0.0,0.0,75398988.7,0.0,3161223731.66,1315468005.98,0.0,0.0,127475889.86,0.0,3236317859.83,1279215517.33,0.0,0.0,127475889.86,0.0,3534815662.43,1478969432.45,0.0,0.0,128728620.48,0.0
688028.SH,911555799.21,55134431.29,0.0,0.0,,0.0,1750591160.99,366321117.96,0.0,0.0,393387298.27,0.0,2084812405.47,192283523.95,0.0,0.0,392744964.5,0.0,2278552592.24,341187225.16,0.0,0.0,392115201.02,0.0,2251399327.29,290443071.0,0.0,0.0,391429214.28,0.0
002988.SZ,4515807231.35,2322399781.27,0.0,0.0,,0.0,5706598192.64,3450799576.07,0.0,0.0,,0.0,5670038093.65,3517558190.62,0.0,0.0,,0.0,6215229054.11,3616856904.27,0.0,0.0,,0.0,6695441806.77,3978183835.15,0.0,0.0,,0.0
002991.SZ,1683651349.54,315358011.88,0.0,0.0,,0.0,1800730567.11,331907756.29,0.0,0.0,,0.0,2056566783.61,420414547.39,0.0,0.0,,0.0,2057821950.72,441690283.15,0.0,0.0,,0.0,2141191773.65,479977245.47,0.0,0.0,,0.0
605188.SH,2553546967.39,1446111143.74,0.0,0.0,,0.0,2680384818.33,1574514527.69,0.0,0.0,,0.0,2801366558.28,1690042356.81,0.0,0.0,,0.0,2707634339.69,1586130486.89,0.0,0.0,,0.0,2792762490.08,1612777014.45,0.0,0.0,,0.0
688057.SH,3569917789.87,427071656.73,0.0,0.0,,0.0,3508749494.19,367755869.65,0.0,0.0,,0.0,3479028205.63,365380763.89,0.0,0.0,,0.0,3575341089.6,426488923.37,0.0,0.0,,0.0,3550241104.48,362018689.83,0.0,0.0,,0.0
688388.SH,5332813745.17,2134284715.92,0.0,0.0,21200134.56,0.0,7873623969.01,3794349997.65,0.0,0.0,21200134.57,0.0,12388740283.31,5074067476.76,0.0,0.0,22690134.57,0.0,12606342608.89,5456307346.63,0.0,0.0,22690134.57,0.0,14259572748.99,7127336937.14,0.0,0.0,17810833.5,0.0
688198.SH,962932755.57,18000906.52,0.0,0.0,,0.0,1111157236.2,61533760.28,0.0,0.0,,0.0,1266476490.91,112606594.19,0.0,0.0,17713866.29,0.0,1282149772.72,118881145.86,0.0,0.0,16833828.25,0.0,1488663630.59,254459455.68,0.0,0.0,17069493.2,0.0
688122.SH,6403902087.94,3158011175.43,0.0,0.0,,0.0,10592189906.36,4507906778.5,0.0,0.0,,0.0,11620984898.86,5075517547.77,0.0,0.0,,0.0,12677388071.84,5597444509.9,0.0,0.0,,0.0,14663008815.87,7067976521.35,0.0,0.0,,0.0
688389.SH,1374279448.73,187562098.64,0.0,0.0,28792741.34,0.0,1735199311.8,390609213.66,0.0,0.0,65957679.59,0.0,2114645478.38,475990841.82,0.0,0.0,63815069.38,0.0,2823070080.62,873757896.97,0.0,0.0,50553848.28,0.0,2645863570.07,549446491.67,0.0,0.0,36198952.59,0.0
688009.SH,105357000951.39,63721165787.76,0.0,0.0,305324128.58,0.0,114294596476.86,68124952248.47,0.0,0.0,305324128.58,0.0,117288273835.02,68971613402.59,0.0,0.0,305324128.58,0.0,117882254667.59,68460936914.05,0.0,0.0,283042528.58,0.0,115662301853.24,64732098912.82,0.0,0.0,262891028.58,0.0
688080.SH,882571751.33,150421525.36,0.0,0.0,,0.0,900584082.97,93271028.28,0.0,0.0,,0.0,1025274875.18,130910239.28,0.0,0.0,,0.0,1172149349.39,179872387.0,0.0,0.0,,0.0,1358927732.01,231991273.38,0.0,0.0,,0.0
689009.SH,7576371963.43,3395096951.62,0.0,0.0,124344677.78,0.0,9427026409.58,4643767154.48,0.0,0.0,136007418.39,0.0,10813706956.69,5449535035.81,0.0,0.0,137526004.41,0.0,14231190400.74,8097482962.35,0.0,0.0,134253451.55,0.0,20615596975.34,13390027870.27,0.0,0.0,136115617.65,0.0
688366.SH,6811289552.29,655146140.97,0.0,0.0,404688479.35,0.0,6880856158.25,979255912.03,0.0,0.0,409835851.75,0.0,7089426530.74,1011068562.86,0.0,0.0,412248030.38,0.0,7245126695.06,1212109544.85,0.0,0.0,423771230.99,0.0,7118072329.69,1233664530.87,0.0,0.0,424264809.24,0.0
688199.SH,3271105866.26,599747151.42,0.0,0.0,42025802.92,0.0,4266848412.16,1372288617.02,0.0,0.0,82960802.3,0.0,4092497868.86,1328407231.58,0.0,0.0,54287303.73,0.0,4188750708.41,1500465835.72,0.0,0.0,48205534.92,0.0,4210550065.51,1515197760.63,0.0,0.0,61259283.42,0.0
688178.SH,2039391135.48,843549539.4,0.0,0.0,,0.0,2054676814.81,795269932.42,0.0,0.0,515414.06,0.0,2185210222.96,928541802.1,0.0,0.0,789846.61,0.0,2144354822.82,984275650.75,0.0,0.0,789846.61,0.0,2089093144.16,1056963271.43,0.0,0.0,,0.0
688006.SH,5355732139.82,2591991979.08,0.0,0.0,,0.0,7346240754.78,4099881208.28,0.0,0.0,,0.0,10401548270.97,5283249665.22,0.0,0.0,,0.0,9647452383.9,4357266886.74,0.0,0.0,,0.0,9845187359.1,4369692070.34,0.0,0.0,,0.0
688588.SH,1300233296.84,78080984.06,0.0,0.0,,0.0,1353143783.58,81961104.04,0.0,0.0,,0.0,1309224030.51,75963378.67,0.0,0.0,,0.0,1818289104.89,560264251.9,0.0,0.0,42539002.11,0.0,1748637305.62,516560530.1,0.0,0.0,43614020.15,0.0
688300.SH,1233108435.01,183255806.11,0.0,0.0,,0.0,1375202268.08,202220756.53,0.0,0.0,,0.0,1657471090.12,359534262.73,0.0,0.0,,0.0,1918374876.43,477457802.81,0.0,0.0,,0.0,2218517826.53,585159173.34,0.0,0.0,,0.0
688020.SH,1777793251.07,136218648.01,0.0,0.0,,0.0,1909925845.67,329150148.37,0.0,0.0,,0.0,1937384293.87,419328344.17,0.0,0.0,,0.0,1888181594.03,444196527.29,0.0,0.0,,0.0,1810845618.16,407623478.49,0.0,0.0,0.0,0.0
688058.SH,953919365.37,23374202.62,0.0,0.0,,0.0,894319527.05,34524403.63,0.0,0.0,176331.92,0.0,932216732.79,88933070.95,0.0,0.0,,0.0,781836671.18,43553935.65,0.0,0.0,,0.0,688555452.39,51998339.49,0.0,0.0,,0.0
688025.SH,2316211050.25,628452167.54,0.0,0.0,27118787.5,0.0,2453799091.0,669931238.76,0.0,0.0,27118787.5,0.0,2484079295.46,549869176.38,0.0,0.0,25462318.3,0.0,2688141663.9,679775862.28,0.0,0.0,13493561.75,0.0,3119077024.85,910180444.02,0.0,0.0,6638271.33,0.0
688029.SH,3567958940.86,690152091.62,0.0,0.0,131273863.7,0.0,3802093634.13,635571416.04,0.0,0.0,131568006.99,0.0,4189719391.61,620290729.54,0.0,0.0,165964751.04,0.0,4566598060.14,764310819.73,0.0,0.0,174497411.76,0.0,5192412208.3,948638732.34,0.0,0.0,410091863.64,0.0
688202.SH,1597558059.75,386930373.15,0.0,0.0,,0.0,2164255770.73,627370921.55,0.0,0.0,,0.0,3550894963.94,880211968.53,0.0,0.0,,0.0,2948181433.05,596326012.22,0.0,0.0,,0.0,2791974814.99,728570137.65,0.0,0.0,,0.0
688098.SH,1613017261.81,146128760.41,0.0,0.0,,0.0,1640983534.58,126878877.83,0.0,0.0,,0.0,1611375470.59,89552103.93,0.0,0.0,,0.0,1582011409.68,106336418.34,0.0,0.0,,0.0,1560336881.57,139417180.2,0.0,0.0,,0.0
688368.SH,2913510386.23,970878606.99,0.0,0.0,78509521.99,0.0,2653586942.01,1023232775.36,0.0,0.0,78509521.99,0.0,2414685811.51,911868143.01,0.0,0.0,337927090.8,0.0,2205238415.37,791936938.66,0.0,0.0,336149803.35,0.0,1974022466.79,802061890.72,0.0,0.0,336149803.35,0.0
300862.SZ,2312228373.08,427976144.18,0.0,0.0,8786607.06,0.0,2493831025.69,545323546.34,0.0,0.0,8786607.06,0.0,2526065784.87,516684178.25,0.0,0.0,8786607.06,0.0,2601651611.39,586713064.45,0.0,0.0,8786607.06,0.0,2413367672.6,400222912.76,0.0,0.0,8786607.06,0.0
688101.SH,4621078733.74,1136510960.98,0.0,0.0,,0.0,5267309509.27,1696252701.74,0.0,0.0,102232.63,0.0,5396499987.14,1611509676.3,0.0,0.0,102232.63,0.0,5763731232.76,1759145217.08,0.0,0.0,,0.0,6179608442.93,1766479509.63,0.0,0.0,,0.0
688299.SH,2390978821.59,491029486.6,0.0,0.0,,0.0,2510774902.16,450630667.81,0.0,0.0,,0.0,3305675385.0,1192148374.25,0.0,0.0,,0.0,3537484109.5,1402187376.94,0.0,0.0,,0.0,3366270274.76,1284117689.29,0.0,0.0,,0.0
688656.SH,840842239.76,82150087.29,0.0,0.0,,0.0,890318451.98,105948634.56,0.0,0.0,,0.0,953833802.19,152345653.21,0.0,0.0,,0.0,1002834049.14,196803955.39,0.0,0.0,,0.0,965268588.31,136215244.33,0.0,0.0,,0.0
688369.SH,1735621498.89,368185066.8,0.0,0.0,,0.0,1807156812.13,398767045.65,0.0,0.0,,0.0,1808404093.72,367163289.14,0.0,0.0,,0.0,1648132383.78,443378365.82,0.0,0.0,2724952.62,0.0,1374835485.2,518586094.95,0.0,0.0,,0.0
688233.SH,1407506169.91,42817853.15,0.0,0.0,,0.0,1687008091.11,101703271.96,0.0,0.0,,0.0,1998150064.86,131546148.34,0.0,0.0,,0.0,1979287006.14,146955690.81,0.0,0.0,,0.0,2070615394.95,149241175.56,0.0,0.0,,0.0
688399.SH,3063929251.09,725691763.44,0.0,0.0,,0.0,4650870681.36,1076266833.88,0.0,0.0,,0.0,4286110440.38,683209481.99,0.0,0.0,,0.0,3856866778.45,569867846.08,0.0,0.0,,0.0,3648632700.16,681041721.66,0.0,0.0,,0.0
