ts_code,revenue_2021,oper_cost_2021,revenue_2022,oper_cost_2022,revenue_2023,oper_cost_2023,revenue_2024,oper_cost_2024,revenue_2025,oper_cost_2025
003021.SZ,824008898.06,569013447.77,780669787.44,556840483.09,813472672.98,579172809.15,1057458316.6,723810287.0,1255188562.02,850542013.25
688138.SH,387033323.99,283013104.38,547496510.98,412748761.01,667766245.92,490732135.68,826752506.1,582600552.96,928317340.22,636059288.52
003001.SZ,1023807743.7,810915852.87,638596622.96,582906526.83,673159164.83,560899009.32,557304856.58,418194653.13,447097831.19,338513226.17
605228.SH,982915595.12,761571262.89,993857620.01,798399401.2,1052127016.04,864490793.89,966915381.98,772567931.49,1301961300.38,994895965.41
300857.SZ,2327351360.5,2065656711.36,2205534837.19,1938510320.89,3228240193.95,2795102905.71,5394584562.27,4431697417.73,8330610619.94,6859846900.44
605388.SH,700399862.08,401129067.32,844841561.52,563324492.14,1355751246.59,1020276347.45,1176808904.85,825951535.95,1095061806.78,753626577.93
605066.SH,2357902315.57,1788419511.04,1854683908.4,1375978073.02,2101576042.18,1537549540.6,2200888367.79,1626863602.01,2169930015.85,1629135455.96
300978.SZ,1204868290.92,858267492.74,1308081058.31,983160129.66,1441448678.89,988192945.17,1616239958.0,1156153897.78,1515837648.69,1098334399.46
605180.SH,493920209.1,288558912.71,211215276.4,149688857.55,159387467.2,118737263.88,248767721.9,177297190.96,248021195.51,185038946.84
605222.SH,12933016269.93,11824773363.99,14606007883.99,13411901164.74,16909552745.68,15840921219.24,16365761882.0,15449267496.05,16156407091.23,15163759000.83
603408.SH,3500531676.55,2680081174.4,3341642094.18,2538505981.84,3089944579.92,2308478772.55,3776521369.13,2783806102.66,3723328848.23,2747941872.48
688466.SH,328534841.1,216668828.93,313104226.4,205235741.95,396872319.05,244906141.68,393389198.98,248354113.08,394561285.36,267714558.64
300889.SZ,892120981.34,626118744.2,641333717.6,442924384.22,731981521.19,509962853.08,634119181.33,500038902.2,821591776.15,662148562.15
300875.SZ,133475905.73,71774059.82,84402751.75,46712460.32,203970592.24,147803195.95,156206480.29,93255890.44,168815578.79,113586769.76
301172.SZ,,,293223786.17,188366967.08,253891772.53,159240169.0,236467966.98,167860500.22,278728318.67,208052939.01
605009.SH,1646476217.86,1155687392.93,1985133316.76,1538587377.04,2074701340.7,1530077388.71,2041141698.02,1463163403.28,2718448586.25,1856575558.88
605169.SH,826725102.12,565283669.29,1184474043.18,882238684.18,1270840365.59,1012743142.73,1959796707.78,1621333497.2,2287552835.39,2029803952.4
605398.SH,385422779.59,230843702.65,433974360.57,269872720.3,452767433.39,294073435.59,387655531.05,222598908.43,377827573.44,232117735.5
300880.SZ,423249597.22,283551721.33,596573331.92,415652932.75,604959560.34,430468280.2,783035402.89,527377375.95,509586374.67,386562791.12
605116.SH,589084976.5,299882938.84,768958001.67,386255315.88,922528504.47,409243603.82,1088322409.18,454669647.62,1237052606.36,483405562.65
605318.SH,437176118.51,317768574.78,491096494.55,354722980.13,475681483.54,345683007.48,404922675.82,324773931.47,375447575.56,295271836.48
688069.SH,266927455.0,144296523.7,297287139.37,166673986.17,152067548.85,91458918.2,300195213.52,182123499.38,293021660.3,142732916.54
688026.SH,632192004.71,358480299.92,480300424.47,319614771.35,329649047.6,239465475.51,390816368.3,235334231.66,398180432.24,230250909.34
688118.SH,215404395.22,108633301.19,248950987.45,146802509.74,293009503.31,164762583.22,205273527.29,114779257.86,157776332.28,77821427.19
688090.SH,710299987.62,604553774.15,827842382.22,695667727.43,653532702.04,541588831.57,662121859.96,535617293.62,582185091.55,466488962.19
688528.SH,227014949.84,144676380.27,253149847.92,179000682.74,222732986.04,160192484.68,261577847.09,189338873.07,219090333.01,181962682.08
605123.SH,1191147472.92,843953009.24,2111671943.34,1564444495.76,2794732873.75,2082306413.77,2481737531.76,1970350189.58,2681295266.32,2238802035.11
605399.SH,1089965981.62,683860273.35,1568816184.23,853101077.8,872206010.22,754870250.85,872524858.18,746880780.86,793448275.33,710552447.07
605003.SH,414597770.24,259921583.15,317078749.85,208839586.8,334950208.2,222931273.27,385149499.81,248336293.02,373441257.14,261093978.68
605369.SH,846736619.4,445543756.49,1179652625.55,694830302.36,712681564.18,483752840.22,836032757.64,557189630.4,845084320.3,590427890.11
003013.SZ,1833559943.11,1138119024.54,1698667336.55,1122320957.53,1859809516.66,1183352211.2,1916575850.73,1224875189.65,1932833155.13,1179669445.29
601665.SH,7170962000.0,,8404849000.0,,9097439000.0,,9484825000.0,,9923909000.0,
003019.SZ,1115302702.86,845704343.9,1461376012.67,1050959866.51,1004080288.39,687206597.98,1865922053.03,1428077844.82,1865129219.93,1423769295.93
301395.SZ,,,1240709856.65,1092253842.42,1493196961.14,1452862412.05,1567262281.01,1532295355.03,1641225658.68,1592214274.03
301418.SZ,,,468052891.19,322029308.81,384936821.2,264093987.21,277593857.27,218797467.68,287496061.08,244138836.45
300873.SZ,1039936343.66,728626293.69,1309769637.79,937329071.3,1355113390.31,1039594822.86,1245988764.01,913267488.87,1374684406.62,1017544030.2
300901.SZ,442446426.05,349728591.77,481026888.22,396131146.64,398640038.9,328394787.94,288368541.27,241628592.24,263925710.23,222276840.86
300870.SZ,1849044276.89,1553994040.33,1977433111.21,1660206416.52,2065690640.54,1662183366.76,2663683959.04,2096927205.61,3387090909.85,2693601642.72
003022.SZ,5665946151.77,4187983655.11,6416879632.66,4944095981.09,4935954910.57,4072463148.38,4966719393.01,4205075842.88,4568189346.61,3678552326.24
605377.SH,2003660924.91,1499518661.07,2489458890.03,2020800648.02,2983933742.35,2445860341.9,2851105671.98,2360273545.95,2425375127.64,2122158106.5
605500.SH,2111076393.18,1823125058.44,2033510126.73,1848053513.19,1680947397.13,1493250181.97,1692762038.21,1459902965.53,1981009749.48,1880513773.32
605218.SH,876014751.25,715835480.1,1023652495.0,843604075.19,1123878595.12,917034274.86,1470094082.41,1279268886.84,1639976733.46,1438332048.34
688266.SH,98578591.59,3760388.3,197892872.37,16744860.73,282104804.49,21449337.73,384117191.62,27024454.43,593440129.02,56945764.64
688365.SH,396439014.17,140646385.42,370037580.21,139611217.79,351699051.68,126643931.25,352628961.26,123183650.12,405059016.64,120248639.16
300922.SZ,155021750.83,86473872.09,99399833.34,68087618.2,87019675.76,53999181.44,150460378.26,93907958.07,168112363.65,108162894.88
300927.SZ,517776754.75,412947123.44,551349266.65,443568689.65,529615220.27,419480131.25,521841290.11,441424650.94,1109323749.25,1040491700.7
605177.SH,472400675.53,326795110.9,854512627.54,671094029.65,1004493194.33,742028476.25,963019242.47,703230309.84,596338949.81,441536593.35
301220.SZ,272876425.67,189553286.21,541041614.23,354748797.76,474337511.46,326521691.94,575718809.09,415627096.43,770446852.77,548589039.03
603102.SH,,,519223878.36,324558581.97,632508118.64,384336861.81,606326448.41,376260816.63,645349650.92,418715590.67
605133.SH,813175819.4,597962040.99,1055600060.67,805643619.92,1435607469.27,1094756760.04,1753741811.38,1341020382.32,2094286796.78,1627768687.47
300939.SZ,805831533.03,612048127.14,855249614.94,619254100.96,742893364.47,528298984.14,808033216.12,605565963.06,974845499.15,750235594.99
605255.SH,225384450.73,135363175.21,230931859.43,158093595.92,255724321.27,164234118.76,242455774.39,157329906.25,230372618.85,150829712.58
300864.SZ,362626260.72,246376734.68,453139488.78,280796324.39,533716197.21,335827469.52,600168930.71,368980855.69,566749688.22,345777474.26
300952.SZ,720950409.87,565167457.24,685359244.2,533227813.22,695411640.29,509224485.46,871619511.92,654844976.45,880099428.86,673851049.1
003000.SZ,750609431.01,551616743.94,1010079213.6,747069055.72,1493447043.62,1098203262.13,1772030198.14,1235463583.49,1808428530.48,1279459825.69
301199.SZ,483032442.1,368733610.99,421596343.02,361293805.18,791207621.83,654103251.9,899668202.11,718684507.12,856671027.63,669014881.88
688228.SH,171400820.84,89329450.82,200355277.39,112830990.69,164537321.98,81416567.88,229381585.32,123890227.46,230713030.01,141093313.08
301007.SZ,390817572.96,292086170.45,426326612.53,331965742.94,470253509.52,368123100.29,523411894.37,419537271.93,474758632.33,376324611.2
300876.SZ,290427727.29,221609910.25,296396845.72,233190586.76,329204771.83,269483535.18,342698202.2,311427927.31,380170537.92,368780552.21
301051.SZ,1372584422.32,986117323.04,1160309916.34,1115852935.58,1220751293.3,993446617.53,1234293774.53,1097829197.06,1305756210.61,1364096989.14
601568.SH,9535920595.43,7235764227.37,9966783522.64,7771329787.76,8361407387.47,7236615726.46,7505223405.77,6544404369.44,6761645834.08,5556589026.16
003011.SZ,1301406327.4,1045841456.29,1432839824.02,1153036796.85,1256390011.85,880749997.88,1027321085.58,742437029.14,927888638.43,695017338.22
300941.SZ,252669865.66,160238303.79,213587738.43,121772339.87,139397093.23,71197786.67,135353877.29,76563931.3,156271040.26,106206027.61
300982.SZ,1194327936.31,849802661.01,1501973922.61,1088030272.24,1871746419.41,1468926346.07,1237856911.95,1029444965.78,1018974686.79,870505384.5
300933.SZ,1893050860.91,1625090645.82,1961217106.54,1664783700.18,2025123630.39,1723464049.67,2276397554.71,1960246087.33,2211325163.38,1945538396.03
605007.SH,2684033249.16,2158666025.74,4550519797.35,3967380131.44,4664397755.64,4319184977.77,5465724208.29,4833103088.54,6456795123.47,5940758250.25
300931.SZ,293637415.83,224106040.24,312376404.62,231694047.78,319206121.23,230928954.32,403326331.23,287978834.0,305778331.6,206040376.65
003005.SZ,462252822.16,256690111.47,253641297.77,135839875.7,247328795.5,131667831.39,301778424.71,150312808.28,190742697.22,100702692.92
605077.SH,1187930064.38,898931856.18,1588402057.81,1232317610.88,2042073934.19,1548116464.51,2105806164.55,1665958759.69,2959027061.98,2487413989.28
605055.SH,825325364.17,676028051.0,1015375596.5,907549914.55,1105307161.14,929318431.52,1136367102.64,961054068.69,1095111333.28,986246530.07
003023.SZ,759250363.29,408141185.43,669859951.55,372021134.17,737961673.43,422766670.31,793497486.66,457607520.89,662981266.18,381226412.03
003007.SZ,145799784.76,95534658.43,209644926.3,117288940.21,198137839.76,87535501.97,187255813.45,66774818.27,183490257.04,81047525.93
605186.SH,285036667.4,156386039.05,275357637.72,128494201.32,241228692.12,126397721.07,195235835.09,83260253.1,270491357.43,163410462.18
003026.SZ,313460113.0,150623355.05,255680718.72,158854728.83,255994519.02,188609216.85,320679830.39,210178176.36,320594318.04,189377606.05
603112.SH,2455513594.79,1969115348.21,2497549667.68,2036159376.74,2353222964.47,1771591518.28,2787302989.69,2169381202.8,2982585002.44,2318655697.14
605122.SH,792012631.8,603982983.44,1176698881.55,1001327285.47,1459911593.35,1273137322.88,1025831262.66,878787138.6,777752172.97,736314505.52
300891.SZ,1151088180.08,846279695.06,1130082005.21,1007699388.87,1268225667.24,1158565142.55,1230198398.88,1132054500.23,1327662162.48,1231808428.53
605338.SH,973362311.93,733059995.66,1100706789.65,796270503.37,1186343898.42,876548022.86,1210499106.15,890924315.41,1356370400.47,976466479.08
300900.SZ,197087598.94,112862097.26,403653739.3,179446378.03,544940969.97,308170888.95,662903795.7,394809200.45,776948893.84,560353490.54
300909.SZ,587035668.2,382665127.41,599830049.08,397629725.85,884788808.21,644017138.85,1017687278.9,749125404.34,1095188954.69,805091006.0
300882.SZ,375179523.95,254676722.87,578065147.69,386677571.24,839301615.84,526414776.44,709916436.77,470691834.57,968328912.75,636914302.02
003028.SZ,945939139.9,693017045.35,805537232.67,597503679.67,870125003.0,629486385.61,1060485344.8,811820137.1,1040272834.56,861153494.51
605268.SH,1806468320.66,1300735681.55,1588312682.54,1220990739.78,1910174714.09,1392197042.13,2087277626.02,1550764115.47,2326160092.42,1694867177.95
300893.SZ,496158154.93,327822860.87,701362710.41,505115070.1,814743104.53,556577060.89,1310089983.09,919794477.92,1833821525.6,1306205515.86
300881.SZ,816679490.94,717975996.95,887232060.1,766080079.15,1238464971.1,1073949405.83,1953502066.4,1576190076.77,2324854827.02,1964297599.38
605179.SH,1685157422.02,1131386680.9,1805561902.12,1253406098.85,1952739044.82,1363367540.91,2057972296.45,1449125247.25,2145554654.06,1524318129.77
300879.SZ,1193354858.39,981735531.74,1327944071.88,1113918089.02,808807434.11,659086184.02,1382870866.69,1108298962.41,3073127869.77,2350272183.62
601279.SH,3281712502.0,2799847197.0,3515953050.0,3177962283.0,3902966512.0,3463840141.0,3478994843.93,3110031312.25,3154569055.78,2898200999.76
605337.SH,1055247227.08,667109582.41,1061493489.82,727125007.72,1069097936.67,680167415.25,1063913090.96,646538686.33,973407177.22,590358652.21
688566.SH,366826002.01,44288684.07,426569744.86,51183392.01,616974946.31,68594149.2,643207277.9,67483221.23,704432339.33,72657906.72
688189.SH,565410643.65,65014316.87,547468507.21,81376695.63,562058852.86,51271168.0,226570852.23,96591159.85,83154434.61,55348509.22
688165.SH,853472881.36,710360942.48,987062576.82,865735169.03,1425818993.6,1199122647.77,1017866207.38,843707815.55,702044650.38,649075139.13
688085.SH,418738276.48,40642934.21,481533122.53,47459080.39,358927163.1,71582609.52,332733558.44,100892751.12,391466199.0,100558351.55
688396.SH,6927507593.54,4473795487.45,7631706678.53,4780213013.96,7529983764.65,5013494140.28,7471668387.31,5443844915.84,8068865994.15,5935680319.75
688360.SH,1032573080.96,824431562.74,970006003.5,737458124.37,930847676.22,696620673.53,1118191005.1,785456292.68,1215741287.45,842875138.35
688579.SH,257930226.6,123930623.83,253010991.2,109614748.2,302284392.55,140436390.15,328951204.84,163424569.17,326036157.16,158991218.61
688518.SH,915957786.53,583286618.14,1894199806.56,1213370808.99,2554656701.39,1690697335.14,2199975605.81,1504733785.09,2247585271.74,1586257066.07
688208.SH,1634811362.45,699986542.21,1544073514.52,642686564.13,2189589090.79,1002472040.05,2804152959.79,1238365812.36,3496425547.05,1559058439.2
688516.SH,1427545562.54,883245743.11,2398482755.05,1462171011.14,4239088217.22,2682591583.25,6921295146.25,4627287703.01,4671861477.73,3262543492.15
688500.SH,330403125.37,206144031.43,331887932.69,227175527.0,336472446.31,236733854.68,270479399.47,192403509.38,314711974.08,241108406.25
688081.SH,83509326.91,35421081.97,63354705.74,18426642.93,73951120.11,29279113.97,69118232.44,28167911.05,91229577.44,40330486.32
300942.SZ,431072994.36,104564378.91,572094603.75,219867493.98,165099285.79,84644515.39,158047893.25,53588701.95,185633642.05,66262171.88
603759.SH,723936831.99,388962107.47,836041907.6,459665881.93,923758820.79,487519551.48,1048923454.64,583535787.11,2041177926.45,1512433176.87
300932.SZ,1212336987.08,961852735.29,1421502360.87,1190242274.3,1364297638.65,1098195994.28,1600608561.62,1303143841.6,1745073940.2,1425357244.37
300614.SZ,372271493.5,210122045.31,339692518.8,229981195.64,306184578.32,235317617.96,342684927.59,284435949.26,301239187.13,229801367.9
301025.SZ,341396979.18,219364247.43,369112184.93,234983471.79,324375779.67,209981580.6,292744702.54,186946165.3,257068626.79,178680973.94
603155.SH,633377672.84,366940716.68,940585075.66,648258676.13,536017168.96,404517547.96,556662012.29,439010343.05,450632220.32,360989229.52
003015.SZ,361647552.99,224291460.68,361211194.49,252427590.45,355470041.83,269323788.11,443455779.09,323962180.2,500640857.53,337516108.77
605069.SH,845591641.26,556793755.1,333972575.12,193057139.92,138008417.33,127128362.91,246042246.52,180951405.59,214256044.68,229326698.31
300923.SZ,313101680.7,199438411.35,311612428.68,218154905.22,268499149.54,182697947.52,280254773.64,204745781.36,338479298.68,252172166.93
003029.SZ,396111248.52,166205111.66,291313220.97,96902898.6,323476963.77,139669346.97,281346196.59,121834521.27,232093958.58,99967317.2
605155.SH,335605561.89,210471367.39,366154966.46,245837665.06,451424395.9,276772056.79,589647111.25,339549810.43,651138864.86,360315070.11
605005.SH,1011445569.72,665950846.89,1021963374.67,720184250.75,1164580836.49,775259381.05,1214804794.09,801769918.86,1351469827.46,944910674.56
003017.SZ,567734774.83,444309599.39,735173544.19,630401866.97,714741924.74,596046523.44,671793437.23,543822330.86,747305412.73,570929692.37
601658.SH,238358000000.0,,256931000000.0,,260122000000.0,,260349000000.0,,265080000000.0,
301006.SZ,272675530.7,116565440.63,273576852.86,118925196.9,282491501.87,135893002.95,229996052.33,113589521.16,254041340.0,132881967.77
605258.SH,512005060.51,375926369.37,514864184.91,402847948.82,520641702.29,414023569.56,640115099.49,515454896.84,717400113.88,591941933.48
300930.SZ,395030205.11,300063200.96,292559778.04,214639278.4,301097587.96,235693583.63,347591866.18,278561503.61,531821962.67,437384905.73
605060.SH,588004529.23,374074527.43,816415562.28,519408689.6,928303147.22,571979194.68,851341102.57,542180673.84,930288734.35,584384927.77
003018.SZ,550043848.65,397197039.26,610118246.77,465671301.41,639962892.7,473701558.71,728118547.7,527296373.62,661684265.76,474375015.47
605117.SH,3028882064.62,2360746183.41,4073480280.69,2707335684.32,6325905703.74,3764744486.33,8016066000.83,4797758088.52,8846410281.97,5436414048.33
300906.SZ,64085215.46,25623536.65,77070001.75,31121038.14,85209165.92,44261241.99,90768839.88,35974743.54,89736710.67,43839435.47
605068.SH,574220190.78,319301570.87,533652205.3,366434987.15,626412353.33,459682794.9,777870180.59,572383815.97,1043997083.33,889997454.27
605018.SH,1038645144.9,798784178.55,1276299776.0,1086149580.43,1600435957.63,1390441886.56,1658460837.11,1444147489.24,1501582403.44,1298533153.63
605058.SH,816916658.23,603215995.79,858965339.73,658831095.08,810803589.96,601165438.41,942715081.99,738286867.25,1005755909.04,777927375.15
300907.SZ,882223431.2,788986265.8,796043554.07,698777101.86,721058462.67,597171811.71,869169178.61,699464367.26,804005709.35,656829696.44
300872.SZ,1253739765.14,866945003.26,1352803874.38,909089104.21,1431272580.45,1007644724.47,1402490787.47,1035206830.49,1516225246.99,1176434527.44
301068.SZ,339648258.58,237063309.94,575751883.84,448991166.53,686222459.14,562443114.27,697439896.66,553670730.92,1016458181.84,907933758.01
605277.SH,1076510949.87,836971184.3,1060929485.14,834828804.04,2206972888.98,1830418574.42,2479219434.0,2099809202.33,2873216748.2,2455483894.21
