ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,total_assets_2021,total_liab_2021,accounts_receivable_2021,inventory_2021,goodwill_2021,fixed_assets_2021,total_assets_2022,total_liab_2022,accounts_receivable_2022,inventory_2022,goodwill_2022,fixed_assets_2022,total_assets_2023,total_liab_2023,accounts_receivable_2023,inventory_2023,goodwill_2023,fixed_assets_2023,total_assets_2024,total_liab_2024,accounts_receivable_2024,inventory_2024,goodwill_2024,fixed_assets_2024,total_assets_2025,total_liab_2025,accounts_receivable_2025,inventory_2025,goodwill_2025,fixed_assets_2025,revenue_2021,oper_cost_2021,revenue_2022,oper_cost_2022,revenue_2023,oper_cost_2023,revenue_2024,oper_cost_2024,revenue_2025,oper_cost_2025,name
603282.SH,20260518,18.11,1.5198,3.1687,0.91,25.2657,36.6395,1.8403,2.7774,3.1078,1.2843,1.2843,13382.0,13382.0,6418.4459,242348.02,242348.02,,,,,,,787580158.07,536231915.33,0.0,0.0,,0.0,2833456062.46,1641208849.14,0.0,0.0,,0.0,2844707735.35,1607334113.67,0.0,0.0,,0.0,2432680805.14,1107953187.46,0.0,0.0,,0.0,,,318189107.09,182580182.51,759108812.47,508561699.28,487259857.85,312590492.06,713627825.62,512410934.0,亚光股份
301498.SZ,20260518,45.82,3.5361,6.9059,1.02,27.2596,30.9703,3.8671,2.7109,2.6468,1.0901,1.0901,40047.284,17934.2634,9183.206,1834966.5529,821747.949,2006609374.75,623021111.61,0.0,0.0,,0.0,2303027900.0,,0.0,0.0,,0.0,4015537756.0,468791439.07,0.0,0.0,,0.0,4650571347.06,561802774.91,0.0,0.0,,0.0,5509998060.81,1034805842.15,0.0,0.0,,0.0,,,1403141726.55,997925654.11,3112349338.52,1999174681.68,3671474874.34,2130234326.94,4737454765.81,2708565674.33,乖宝宠物
301102.SZ,20260518,10.89,0.6864,2.7457,0.78,364.0232,,1.4904,7.9921,8.6999,0.1837,0.1837,40600.0,40600.0,10150.0,442134.0,442134.0,535304500.0,45664800.0,0.0,0.0,,0.0,3505705537.41,657356141.41,0.0,0.0,,0.0,4276723385.41,1283719300.21,0.0,0.0,,0.0,4628903873.66,1595605025.34,0.0,0.0,,0.0,4071239466.35,1064212327.82,0.0,0.0,,0.0,196980100.0,89842000.0,418346368.77,204471527.59,433090740.43,241941474.35,504956879.13,335665796.67,439653276.08,313077796.92,兆讯传媒
920608.BJ,20260518,16.3,0.5669,0.8705,0.76,30.2321,29.8954,2.0686,6.889,6.96,1.8405,1.8405,6224.0,4821.8888,3140.3435,101451.2,78596.7874,,,,,,,390759081.1,89413344.47,0.0,0.0,,0.0,519124428.52,73905567.85,0.0,0.0,,0.0,544750385.98,80268772.12,0.0,0.0,,0.0,556616431.85,77284068.01,0.0,0.0,,0.0,,,122058927.62,80848985.62,79450681.7,55858154.98,112429719.06,74085171.55,106680915.28,68487841.84,丰安股份
920261.BJ,20260518,14.69,0.83,1.238,0.71,22.9091,21.933,2.5774,0.5702,0.5317,1.983,1.983,29113.2748,17120.05,11477.7691,427674.0068,251493.5345,,,,,,,,,,,,,2312315838.51,906757754.86,0.0,0.0,0.0,0.0,2503430496.75,1028526942.08,0.0,0.0,,0.0,2800526012.62,1178512831.84,0.0,0.0,,0.0,,,,,4663725084.31,4353575078.46,5068011093.0,4773500302.67,5576675416.02,5191523742.92,一诺威
688361.SH,20260518,202.65,4.2486,4.7127,1.16,1209.8464,12557.1553,13.9894,34.5593,32.9258,,,35016.3237,27686.2484,24959.5291,7096057.9978,5610618.2383,390392625.35,131652181.28,0.0,0.0,,0.0,,,,,,,3336968736.04,987866458.7,0.0,0.0,,0.0,3939097956.5,1566122800.41,0.0,0.0,,0.0,5202949399.07,2654694534.73,0.0,0.0,,0.0,55983680.09,37004923.62,,,587815988.49,294730081.03,812429412.28,424947475.55,1201724435.3,577161463.84,中科飞测
301103.SZ,20260518,18.64,1.6398,2.592,0.92,107.754,107.1389,1.5337,2.6959,2.6625,0.7909,0.7909,15802.6471,12163.3616,7695.2015,294561.3419,226725.0602,1030354589.73,134032256.75,0.0,0.0,,0.0,2620520207.85,411432832.33,0.0,0.0,,0.0,2587027156.48,472478592.6,0.0,0.0,,0.0,2302539979.63,376937835.63,0.0,0.0,,0.0,2254311852.2,344048178.86,0.0,0.0,,0.0,339355496.49,203309665.44,771544366.56,450344059.71,944181578.16,524706314.57,864900603.72,510958886.04,855274926.4,497546294.7,何氏眼科
301552.SZ,20260518,30.45,4.4857,4.4857,0.79,24.2766,26.3059,3.3838,5.5651,5.6445,3.0675,3.7893,12376.0,3094.0,3094.0,376849.2,94212.3,,,,,,,,,,,,,,,,,,,1293076977.55,176120371.58,0.0,0.0,,0.0,1414794487.6,247967995.57,0.0,0.0,,0.0,,,,,,,443942597.69,263586858.96,499685945.74,314442840.29,科力装备
603162.SH,20260518,19.26,6.521,6.521,0.83,38.4309,29.4037,3.8504,4.0221,3.5881,0.5129,0.2596,92784.6308,27947.1496,27947.1496,1787031.9892,538262.1013,,,,,,,2306143800.0,678353000.0,0.0,0.0,,0.0,4002793133.51,380001769.12,0.0,0.0,,0.0,5512856731.3,1546238536.61,0.0,0.0,,0.0,6765543391.52,2436731770.99,0.0,0.0,,0.0,,,924729100.0,557345500.0,1136407878.64,945286229.27,2586952266.4,2120636208.05,3009119957.58,2592302640.94,海通发展
920395.BJ,20260518,9.38,1.3969,2.3231,2.22,34.8803,39.6742,5.7213,8.4545,8.9768,1.9238,,15258.5704,10474.3564,6298.2784,143125.3904,98249.463,166466023.73,62695048.15,0.0,0.0,,0.0,237631640.93,32127490.66,0.0,0.0,,0.0,236630840.54,35000924.27,0.0,0.0,,0.0,249088304.9,47455967.22,0.0,0.0,,0.0,263223623.11,32404238.28,0.0,0.0,,0.0,72941980.57,31871167.01,79002757.11,33802044.09,80304473.69,35750558.37,115257115.49,49450210.41,134690770.37,56948746.75,朗鸿科技
301565.SZ,20260518,22.36,3.0425,3.8568,1.28,114.3278,112.1191,3.6627,4.2062,4.0082,,,40001.0,12801.0,10098.19,894422.36,286230.36,,,,,,,,,,,,,,,,,,,3616288184.58,1265157706.13,0.0,0.0,5830005.27,0.0,3821338868.16,1413026282.94,0.0,0.0,5830005.27,0.0,,,,,,,1811745210.23,1574015230.82,1537366461.89,1322350326.5,中仑新材
001326.SZ,20260518,59.0,5.7307,6.5935,1.16,170.4459,150.8194,3.494,2.8085,2.7527,0.4746,0.4746,7320.0,2410.3329,2094.9274,431880.0,142209.6411,,,,,,,,,,,,,1136346185.91,605645564.62,0.0,0.0,,0.0,1926296702.43,713543702.8,0.0,0.0,,0.0,1849630329.17,636456639.52,0.0,0.0,,0.0,,,,,1042687865.25,772435429.72,1143597709.22,885115370.82,1155403323.73,932210128.89,联域股份
301606.SZ,20260518,80.77,2.781,4.9237,0.69,47.5625,42.3155,9.9416,3.531,3.2023,0.7429,0.7429,41490.9806,16499.8797,9319.3558,3351226.5031,1332695.2834,,,,,,,,,,,,,,,,,,,3595262934.63,821067019.39,0.0,0.0,,0.0,4561590720.76,1392652952.34,0.0,0.0,,0.0,,,,,,,4305562320.83,2681267224.36,6363759986.38,4005750922.47,绿联科技
603172.SH,20260518,23.35,6.1734,18.9814,2.11,64.5358,60.0674,2.8003,5.6405,5.2066,0.3854,0.3854,13338.0,13338.0,4337.99,311442.3,311442.3,,,,,,,,,,,,,1373297950.04,345190446.37,0.0,0.0,,0.0,1391181379.15,348722727.55,0.0,0.0,,0.0,1514443254.85,425990291.28,0.0,0.0,,0.0,,,,,383566442.92,292296081.97,377474225.98,296097139.22,417363102.22,305739279.04,万丰股份
301107.SZ,20260518,27.86,2.5779,5.1792,0.9,37.6235,45.6891,2.9375,4.0019,4.0391,1.7947,1.7947,10156.342,5872.195,2922.871,282955.6881,163599.3527,667006977.12,281004935.51,0.0,0.0,,0.0,1066635990.88,172646561.52,0.0,0.0,,0.0,1132269379.63,214412204.65,0.0,0.0,,0.0,1178273367.86,255622802.39,0.0,0.0,,0.0,1238587921.92,288076968.99,0.0,0.0,,0.0,459701436.86,348747095.4,430223786.12,336921490.52,406315010.17,297947779.83,405839507.96,299499876.4,572126907.37,428259872.11,瑜欣电子
688235.SH,20260518,239.2,4.017,4.017,0.87,252.4436,116.5815,11.1635,9.6467,9.0554,,,154158.3805,11505.526,11505.526,36874684.6156,2752121.8192,34239868000.0,12413210000.0,0.0,0.0,709000.0,0.0,47831195000.0,14688413000.0,0.0,0.0,709000.0,0.0,40191661000.0,12878455000.0,0.0,0.0,,0.0,40855913000.0,16683503000.0,0.0,0.0,,0.0,54075712000.0,24740766000.0,0.0,0.0,,0.0,6226519000.0,752705000.0,6868770000.0,1407727000.0,12875236000.0,1900350000.0,19135857000.0,3073427000.0,27595233000.0,3721495000.0,百济神州
603230.SH,20260518,10.35,0.5635,1.992,1.06,20.9326,44.3836,1.2925,2.4166,2.8544,4.6377,4.6377,35352.3,35352.3,10000.67,365896.305,365896.305,2791966601.34,1597155443.73,0.0,0.0,,0.0,4062152546.1,1720977748.42,0.0,0.0,,0.0,4467880799.04,1878733190.89,0.0,0.0,,0.0,4716297370.87,2003871050.14,0.0,0.0,6536310.37,0.0,4715374825.79,1916860527.36,0.0,0.0,,0.0,1327140772.52,792028870.01,1398434300.58,838444008.17,1468671586.85,859998357.93,1469347235.19,851387285.27,1365639400.32,812911230.92,内蒙新华
301468.SZ,20260518,57.27,6.1242,6.376,0.64,136.4617,153.7018,3.2291,14.8218,15.3972,0.454,0.454,13011.3877,7500.2606,7204.0178,745162.1736,429539.9246,599728783.68,320307058.92,0.0,0.0,,0.0,,,,,,,2490518072.3,200212938.14,0.0,0.0,,0.0,2515548606.47,200299706.74,0.0,0.0,,0.0,2578232388.19,289497654.54,0.0,0.0,,0.0,439366816.64,252597661.22,,,481748781.05,304903568.8,372216574.91,258507160.51,372107292.53,275837086.78,博盈特焊
301236.SZ,20260518,40.16,2.8022,3.62,0.99,201.7007,771.1459,3.1145,1.1848,1.1485,0.2292,0.2292,103518.928,78570.9254,60819.9034,4157320.1485,3155408.3641,8657557593.21,4956891069.24,0.0,0.0,46793102.32,0.0,15387564181.33,5600095575.68,0.0,0.0,46793102.32,0.0,14469282884.63,4076962685.27,0.0,0.0,46793102.32,0.0,23062718055.57,12500348708.39,0.0,0.0,216438411.98,0.0,26924432341.88,16327002223.51,0.0,0.0,208077565.26,0.0,9211541498.82,6637472890.54,14185273873.21,11139629413.36,12831401561.85,10367707309.96,22207753211.15,19480178190.81,25382706171.28,22490701065.03,软通动力
688636.SH,20260518,41.8,1.8707,3.1771,0.58,71.1348,65.0734,5.2036,10.2548,9.8692,0.2199,0.2392,17390.6404,16762.7405,9870.2626,726928.7687,700682.5529,1139047270.08,310793611.08,0.0,0.0,,0.0,1444032829.55,486033685.3,0.0,0.0,,0.0,1491312635.42,441870091.19,0.0,0.0,,0.0,1489002433.12,409495223.76,0.0,0.0,,0.0,1824342659.31,652942633.84,0.0,0.0,,0.0,275250403.88,103620436.32,345447075.58,155236395.19,399052088.84,218784320.24,208663030.83,104873060.63,511553487.28,266121644.55,智明达
688112.SH,20260518,70.86,4.8086,15.5088,1.4,79.3114,80.6388,6.8871,18.7852,17.8902,0.7179,0.7179,15959.6883,15959.6883,4948.4039,1130903.5129,1130903.5129,280913227.42,60412108.78,0.0,0.0,,0.0,1551613801.78,105296933.48,0.0,0.0,,0.0,1612860300.06,84397283.97,0.0,0.0,,0.0,1635122544.73,120771407.67,0.0,0.0,,0.0,1701961587.63,128767236.75,0.0,0.0,,0.0,208410888.98,90520301.25,267211879.47,113303779.56,349410078.23,134100269.06,354642646.73,134473287.81,431483450.19,167719381.9,鼎阳科技
001208.SZ,20260518,19.06,4.7996,4.864,0.59,110.413,112.1608,4.137,2.6996,2.5804,0.2723,0.2723,63835.0432,31873.3657,31451.5657,1216695.9234,607506.3502,2649272111.13,1292121896.39,0.0,0.0,,0.0,3257779001.61,1807717993.82,0.0,0.0,,0.0,4015008041.09,2501949693.93,0.0,0.0,,0.0,4951455409.95,3352284448.03,0.0,0.0,,0.0,6121435809.05,3228204096.72,0.0,0.0,,0.0,1780637520.21,1413175405.45,2136378792.76,1811846796.95,2573995406.86,2233873722.25,3106696539.35,2746070899.35,3376474017.6,2985352792.24,华菱线缆
001209.SZ,20260518,21.9,3.5602,8.2319,0.68,136.8021,125.8345,2.1968,1.5744,1.5438,0.8929,0.8929,13152.272,9609.4636,4156.0278,288034.7568,210447.2528,1502889203.05,237152105.03,0.0,0.0,,0.0,1482459573.07,231020231.59,0.0,0.0,509584.29,0.0,1673890991.13,417016388.42,0.0,0.0,509584.29,0.0,1805101943.37,521063833.0,0.0,0.0,509584.29,0.0,1955074585.63,671460809.59,0.0,0.0,509584.29,0.0,814549813.04,486469943.51,863856293.66,543878406.49,1031678794.18,661526915.0,1157695232.8,760793886.27,1228705427.66,842463612.88,洪兴股份
001205.SZ,20260518,14.89,2.0264,2.4474,1.07,25.7713,25.4423,1.2701,1.9402,1.8981,0.7949,0.7949,18800.3534,16648.4323,13784.4384,279937.2621,247895.1569,1633060626.43,352535230.94,0.0,0.0,,0.0,2609641163.48,1154678869.87,0.0,0.0,37432610.19,0.0,3378759252.68,1729053306.81,0.0,0.0,37432610.19,0.0,4930943734.22,2930834333.61,0.0,0.0,91850332.77,0.0,4566358275.33,2284798802.95,0.0,0.0,88355369.71,0.0,428598547.64,264077586.14,614976382.26,384619711.19,877792628.34,603936061.91,1130772950.61,818568737.71,1079499589.85,826819467.97,盛航股份
605138.SH,20260518,7.8,1.3192,5.4408,0.75,142.6873,24.7086,1.7272,1.2658,1.2655,0.6898,0.6898,55557.1491,55557.1491,13470.3612,433345.763,433345.763,5756445840.32,4084443399.43,0.0,0.0,57391812.31,0.0,6577556797.77,4111374029.82,0.0,0.0,62603307.78,0.0,7435231070.04,4548724169.0,0.0,0.0,59636220.58,0.0,6994639750.3,4360709825.47,0.0,0.0,59636220.58,0.0,6807013260.25,4125516575.34,0.0,0.0,59636220.58,0.0,3588826704.0,2998044000.15,4350294459.13,3492866469.24,3598647303.77,3043930949.96,2655851089.14,2243921390.06,2467606493.84,2051057386.29,盛泰集团
001213.SZ,20260518,3.93,0.141,0.8197,0.49,41.1539,46.6229,0.9071,1.46,1.4926,2.0611,2.0611,444444.4444,444444.4444,76444.4444,1746666.6665,1746666.6665,19424426344.97,1484466036.45,0.0,0.0,,0.0,19996418041.52,1589999306.7,0.0,0.0,,0.0,21167504468.91,2478453928.83,0.0,0.0,,0.0,21294499009.84,2328594360.46,0.0,0.0,,0.0,21116170420.1,1940707512.04,0.0,0.0,,0.0,6303000826.04,5832570065.02,6995290671.09,6332314317.08,7657740982.27,6890784975.79,7867256686.75,7075740343.57,8453499659.26,7727386252.97,中铁特货
605580.SH,20260518,21.23,1.4881,5.6975,0.56,38.1058,37.0855,5.5381,5.823,5.3555,1.1776,1.1776,28000.0,28000.0,7312.89,594440.0,594440.0,931484895.54,118911372.26,0.0,0.0,,0.0,953630862.78,110924010.37,0.0,0.0,,0.0,1289465234.51,375612932.14,0.0,0.0,,0.0,1450923908.86,487492250.32,0.0,0.0,,0.0,2216196940.11,1096880741.57,0.0,0.0,61413959.99,0.0,507931792.99,372121000.16,621129110.48,459574669.74,558266318.09,415874619.59,591495769.59,452769638.16,688030994.62,506392989.0,恒盛能源
001219.SZ,20260518,14.26,2.455,4.7153,0.73,25.0784,24.6844,2.5461,5.1004,4.9428,2.805,2.805,19498.375,19012.2071,9898.7166,278046.8275,271114.0732,552963838.08,66207788.32,0.0,0.0,,0.0,981151063.92,74635074.08,0.0,0.0,,0.0,1044567677.39,81014625.55,0.0,0.0,,0.0,1099996864.98,83518649.31,0.0,0.0,,0.0,1286268479.33,222849487.36,0.0,0.0,,0.0,311829171.38,207707888.01,371894506.55,249861063.66,376580264.49,254006761.48,395264847.29,247397020.57,423419834.62,255542085.47,青岛食品
603107.SH,20260518,14.34,0.9046,1.3564,0.76,30.9528,31.1232,2.219,2.1599,2.1775,2.0921,2.0921,33733.5,21817.3998,14550.509,483738.39,312861.5131,,,,,,,,,,,,,1749213621.74,843277598.51,0.0,0.0,,0.0,2691983957.66,668417059.9,0.0,0.0,,0.0,2702775008.08,586287572.27,0.0,0.0,,0.0,,,,,1369620264.15,1075149864.91,1546380191.0,1231184689.46,1645447201.0,1305782677.77,上海汽配
603836.SH,20260518,13.92,1.0817,2.5896,0.85,109.3368,59.8669,1.6419,0.3279,0.3309,1.0602,1.0602,20523.5237,20523.5237,8572.8973,285687.4499,285687.4499,4095638952.74,1841557535.21,0.0,0.0,,0.0,4362105944.27,1906710429.97,0.0,0.0,136370815.6,0.0,3679657794.84,1923768197.36,0.0,0.0,135373649.1,0.0,3988879521.17,2137216228.85,0.0,0.0,135373649.1,0.0,3478522587.73,1675489272.24,0.0,0.0,112431954.3,0.0,8386172138.57,7235762898.54,10344488056.53,9627530963.82,4492573721.76,4172546999.66,7568952956.83,7097629959.36,6528605225.68,6115557992.08,海程邦达
605555.SH,20260518,16.61,2.6125,7.0384,1.34,49.4233,85.2677,2.6848,1.7881,1.7775,1.6209,1.6209,48406.904,48406.904,17967.5142,804038.6754,804038.6754,2392598904.58,1667732316.72,0.0,0.0,,0.0,3765843290.67,1260714326.96,0.0,0.0,,0.0,4290004028.95,1611889800.95,0.0,0.0,,0.0,4884819552.59,1991352761.98,0.0,0.0,,0.0,5242364612.5,2224022271.28,0.0,0.0,,0.0,2225451251.45,1822652428.37,1533925260.25,1266401069.44,2128461093.81,1738359104.12,2986808837.66,2461644001.49,3288050831.32,2826124920.0,德昌股份
001211.SZ,20260518,58.98,8.5168,14.6893,0.63,1734.1996,,4.9188,2.6605,2.5311,0.3532,0.3532,7200.0,6699.65,3884.4427,424656.0,395145.357,1182917746.39,293300166.75,0.0,0.0,,0.0,1237773285.91,338946519.87,0.0,0.0,,0.0,1509908153.14,625796444.92,0.0,0.0,,0.0,1806060391.66,948017614.76,0.0,0.0,6263190.72,0.0,1856293563.39,982166091.53,0.0,0.0,6263190.72,0.0,602727949.85,379163182.03,625971757.1,407640627.67,676595106.55,442374199.86,927765827.23,630117586.06,1083213341.73,726828999.27,双枪科技
688601.SH,20260518,65.2,7.6133,12.136,0.66,235.0676,338.9696,6.9887,11.3429,10.7523,0.6092,0.6092,13369.27,13369.27,8386.9482,871676.404,871676.404,1094174382.43,140215406.46,0.0,0.0,3660792.8,0.0,1248499374.6,98584274.13,0.0,0.0,11433420.89,0.0,1387584937.25,131007020.75,0.0,0.0,8354800.79,0.0,1441433224.07,105705308.46,0.0,0.0,8354800.79,0.0,1449480428.7,141442921.19,0.0,0.0,8354800.79,0.0,574559125.18,357007410.1,615046516.56,336645693.32,635150603.22,363681200.87,604998996.08,331916679.99,564496670.62,340069758.07,力芯微
688662.SH,20260518,86.7,10.9433,16.9864,1.05,194.1431,192.4072,10.3589,14.3109,14.1822,0.4036,0.4036,8824.0,8824.0,5684.7595,765040.8,765040.8,887820301.94,191913374.81,0.0,0.0,,0.0,966543171.57,227406969.3,0.0,0.0,,0.0,892250944.26,183816047.78,0.0,0.0,,0.0,993127283.65,289464763.07,0.0,0.0,,0.0,951815496.89,213278924.71,0.0,0.0,,0.0,517732119.35,371440851.52,428375786.68,317690879.4,313957462.77,233795260.87,392360183.71,287640188.54,418986313.73,309185971.57,富信科技
301131.SZ,20260518,43.15,3.9701,4.7089,1.03,72.0695,90.0785,2.1283,1.4526,1.449,1.2358,1.2358,5466.2433,3915.4877,3301.1705,235868.3984,168953.2943,,,,,,,1389008435.21,624409461.34,0.0,0.0,,0.0,1617405724.88,820560450.44,0.0,0.0,,0.0,1930274932.05,1080755158.19,0.0,0.0,,0.0,1945403408.77,1096410948.47,0.0,0.0,0.0,0.0,,,930024578.75,841612206.46,1036838455.36,921403619.94,1182509581.67,1071576555.64,1147454819.81,1009150184.6,聚赛龙
688113.SH,20260518,45.58,1.8258,3.0315,0.84,32.5682,30.2428,2.9036,5.9003,5.5886,0.9411,0.9411,6439.7559,6439.7559,3878.5494,293524.0739,293524.0739,916082412.8,255857142.79,0.0,0.0,11847421.28,0.0,1075057247.71,312562945.75,0.0,0.0,16873013.38,0.0,1214287020.46,349451717.85,0.0,0.0,17050338.68,0.0,1286900050.33,350526956.74,0.0,0.0,17050338.68,0.0,1534121080.57,515944555.71,0.0,0.0,17050338.68,0.0,251367864.2,154975435.01,257522802.37,143824753.51,344978845.92,211316178.86,330401861.26,202249773.47,352994203.13,195713519.19,联测科技
688681.SH,20260518,20.32,2.2877,3.5193,0.88,45.3709,42.5185,3.4266,4.2076,4.0904,0.4862,0.4862,10467.0,10467.0,6803.8385,212689.44,212689.44,745641230.86,182245324.79,0.0,0.0,,0.0,759633022.04,189423521.15,0.0,0.0,,0.0,734718867.76,172783770.46,0.0,0.0,,0.0,753021505.57,187711276.6,0.0,0.0,,0.0,871455182.17,265466856.42,0.0,0.0,,0.0,251191687.25,131175631.35,220318529.08,132289017.41,226825941.74,122479117.96,280619926.89,150586284.03,350624799.34,200442723.19,科汇股份
688700.SH,20260518,72.85,5.8597,8.8257,0.9,179.7511,146.6374,11.5817,19.7913,18.2307,0.1371,0.1371,29840.136,29840.136,19812.0874,2173853.9076,2173853.9076,1385943730.43,667072274.06,0.0,0.0,,0.0,1606991287.52,736383488.03,0.0,0.0,,0.0,2448345599.29,714382765.43,0.0,0.0,,0.0,2521852469.31,789128768.08,0.0,0.0,,0.0,3145179434.86,1349527798.57,0.0,0.0,,0.0,563983437.53,320103592.25,682327078.71,394322093.99,730805658.57,405208453.68,579677291.04,355058426.34,756942876.84,499716220.2,东威科技
301298.SZ,20260518,16.39,3.288,4.0637,1.51,35.6123,48.7089,2.6434,3.718,3.7482,1.7999,1.8125,14680.0,10818.3242,8753.1003,240605.2,177312.3336,616694059.52,198378864.66,0.0,0.0,,0.0,1027416475.38,191846714.65,0.0,0.0,,0.0,1087917089.14,211363932.61,0.0,0.0,,0.0,1099477154.18,198073961.91,0.0,0.0,,0.0,1285706162.45,345834783.89,0.0,0.0,,0.0,144721252.19,104651064.99,393130052.95,283039141.92,426735606.92,319542200.98,475978604.9,337087000.85,489993513.67,344076365.76,东利机械
301032.SZ,20260518,12.97,2.5642,4.6217,0.74,29.1503,27.8582,2.4541,1.3417,1.3416,0.771,0.771,24113.34,15987.2775,8869.9723,312750.0198,207354.9892,2550164395.94,1503865468.77,0.0,0.0,,0.0,2384233749.6,1326834703.87,0.0,0.0,,0.0,2738436801.56,1660233315.18,0.0,0.0,,0.0,2635692641.25,1493430217.04,0.0,0.0,,0.0,2860470185.69,1648250270.26,0.0,0.0,,0.0,1958165558.13,1731575001.69,1616524585.49,1477673579.35,1830090427.46,1673540679.29,1734627393.11,1570023133.03,1801987260.66,1607278609.55,新柴股份
688269.SH,20260518,41.8,1.9941,2.6841,1.06,50.0971,40.3203,4.9628,2.6899,2.5294,1.1962,0.7177,13070.4,13070.4,9710.4,546342.72,546342.72,1313004332.7,508148132.0,0.0,0.0,,0.0,1399105625.5,475815649.99,0.0,0.0,,0.0,1454898668.26,480981852.81,0.0,0.0,,0.0,1842889119.55,825804403.77,0.0,0.0,,0.0,2100713628.45,1029696755.52,0.0,0.0,,0.0,1223253034.2,1015867167.59,1299544702.85,1030892490.4,1339914386.76,1161087643.33,1143179877.4,1013884858.48,1434739631.86,1253437353.31,凯立新材
605365.SH,20260518,21.45,7.5392,44.9518,3.48,51.6334,67.4477,2.8317,1.5679,1.582,1.9567,1.9567,50201.2876,50201.2876,8419.6126,1076817.619,1076817.619,5933312910.44,3040464713.79,0.0,0.0,,0.0,6345441525.74,3060792602.39,0.0,0.0,,0.0,5964779378.84,2541534203.58,0.0,0.0,,0.0,6503867088.17,2835898749.78,0.0,0.0,,0.0,6526125595.21,2797890624.44,0.0,0.0,,0.0,4657764000.01,3530429332.36,6043088164.73,4528578257.53,5062045222.35,3561946779.3,4940283052.66,3523044033.02,4946522423.01,3644754221.03,立达信
001215.SZ,20260518,41.99,6.94,11.7941,0.84,64.1769,63.0284,2.1948,2.1484,2.0286,,,9716.0446,9690.1642,5701.9642,407976.7128,406889.9948,1285255591.53,356932882.32,0.0,0.0,,0.0,1488268471.83,477562574.79,0.0,0.0,,0.0,1718268628.08,578887578.41,0.0,0.0,10822522.96,0.0,2299820713.71,512757605.68,0.0,0.0,10822522.96,0.0,2431166295.91,564427163.22,0.0,0.0,10129528.48,0.0,888180382.39,694203700.98,1030491752.5,796505203.62,1328083123.15,1023403330.93,1363927622.46,1033133477.66,1377611423.14,1064460996.61,千味央厨
605169.SH,20260518,13.43,1.6734,6.0648,0.54,31.2446,36.7261,1.884,1.2148,1.2589,1.8235,1.8235,28288.0,28288.0,7805.3543,379907.84,379907.84,2150449037.59,479517213.35,0.0,0.0,,0.0,2368003229.05,589892268.68,0.0,0.0,,0.0,2500421796.03,662308519.31,0.0,0.0,,0.0,2541485007.49,561492159.5,0.0,0.0,,0.0,2536235367.61,512176722.64,0.0,0.0,,0.0,826725102.12,565283669.29,1184474043.18,882238684.18,1270840365.59,1012743142.73,1959796707.78,1621333497.2,2287552835.39,2029803952.4,洪通燃气
605398.SH,20260518,26.94,0.8028,2.5928,0.65,271.7334,317.539,4.219,8.0202,7.9952,0.0548,0.0548,16271.6379,16271.6379,5038.2605,438357.925,438357.925,1145711925.76,200263032.74,0.0,0.0,,0.0,1190283671.5,195679040.23,0.0,0.0,,0.0,1214471688.54,175165740.59,0.0,0.0,,0.0,1188946306.17,149671456.29,0.0,0.0,,0.0,1158787951.88,128880374.05,0.0,0.0,,0.0,385422779.59,230843702.65,433974360.57,269872720.3,452767433.39,294073435.59,387655531.05,222598908.43,377827573.44,232117735.5,新炬网络
300880.SZ,20260518,23.58,3.0797,6.8373,0.4,57.065,60.6084,4.2888,7.2182,7.0866,1.9084,1.9084,19513.728,19513.728,8789.568,460133.7062,460133.7062,1038812648.7,339101734.79,0.0,0.0,,0.0,1168974855.36,368683680.21,0.0,0.0,,0.0,1283598530.87,418173557.57,0.0,0.0,,0.0,1569698219.3,484911102.27,0.0,0.0,,0.0,1474513530.36,384271599.25,0.0,0.0,,0.0,423249597.22,283551721.33,596573331.92,415652932.75,604959560.34,430468280.2,783035402.89,527377375.95,509586374.67,386562791.12,迦南智能
603095.SH,20260518,22.3,5.4544,17.7917,0.84,67.4548,86.9451,2.464,5.4112,5.9371,3.8907,3.8907,25826.92,25826.92,7917.7144,575940.316,575940.316,3211235891.89,1149875724.23,0.0,0.0,,0.0,3359578550.34,828463577.26,0.0,0.0,,0.0,3053900094.72,542859665.79,0.0,0.0,,0.0,3328206996.86,891928211.84,0.0,0.0,,0.0,2980645893.03,661407660.05,0.0,0.0,,0.0,1088920971.32,845277295.67,1055744377.31,828870829.67,557331556.47,461792881.65,903314814.66,778109803.5,872377792.68,735923154.46,越剑智能
603565.SH,20260518,10.45,0.5554,1.3553,0.8,10.967,11.077,2.0019,2.0671,2.0651,11.6746,4.1148,210006.3103,210006.3103,86058.6378,2194565.9426,2194565.9426,15350884739.99,6469384623.64,0.0,0.0,,0.0,19004074846.8,10212895735.41,0.0,0.0,,0.0,23827826123.65,13593933211.52,0.0,0.0,,0.0,24459251453.89,14127121047.07,0.0,0.0,,0.0,24355566059.46,14452108000.72,0.0,0.0,,0.0,8704189772.82,7119117559.24,10897694445.96,8466135450.75,9289485211.33,7984272570.3,8443969221.71,7320427010.78,7898201742.71,6135854915.74,中谷物流
